sample_id,image,text,label
22224,22224.jpg,22224.txt,negative
11234,11234.jpg,11234.txt,positive
16764,16764.jpg,16764.txt,positive
21760,21760.jpg,21760.txt,positive
20315,20315.jpg,20315.txt,positive
18316,18316.jpg,18316.txt,positive
16556,16556.jpg,16556.txt,negative
4712,4712.jpg,4712.txt,positive
22374,22374.jpg,22374.txt,positive
13990,13990.jpg,13990.txt,positive
20541,20541.jpg,20541.txt,negative
7833,7833.jpg,7833.txt,negative
5112,5112.jpg,5112.txt,negative
7679,7679.jpg,7679.txt,positive
14388,14388.jpg,14388.txt,negative
19422,19422.jpg,19422.txt,negative
7839,7839.jpg,7839.txt,positive
15666,15666.jpg,15666.txt,positive
20735,20735.jpg,20735.txt,positive
4992,4992.jpg,4992.txt,negative
16883,16883.jpg,16883.txt,positive
16483,16483.jpg,16483.txt,negative
22334,22334.jpg,22334.txt,negative
19571,19571.jpg,19571.txt,positive
18723,18723.jpg,18723.txt,positive
21183,21183.jpg,21183.txt,negative
10799,10799.jpg,10799.txt,negative
10965,10965.jpg,10965.txt,negative
10318,10318.jpg,10318.txt,negative
5785,5785.jpg,5785.txt,positive
2923,2923.jpg,2923.txt,negative
18106,18106.jpg,18106.txt,positive
14173,14173.jpg,14173.txt,negative
2753,2753.jpg,2753.txt,negative
18882,18882.jpg,18882.txt,negative
18907,18907.jpg,18907.txt,negative
18235,18235.jpg,18235.txt,negative
9862,9862.jpg,9862.txt,negative
22828,22828.jpg,22828.txt,negative
7894,7894.jpg,7894.txt,positive
15637,15637.jpg,15637.txt,positive
9306,9306.jpg,9306.txt,negative
12160,12160.jpg,12160.txt,negative
7173,7173.jpg,7173.txt,positive
10079,10079.jpg,10079.txt,negative
8786,8786.jpg,8786.txt,negative
7488,7488.jpg,7488.txt,positive
18828,18828.jpg,18828.txt,positive
2696,2696.jpg,2696.txt,negative
20810,20810.jpg,20810.txt,negative
20607,20607.jpg,20607.txt,positive
21176,21176.jpg,21176.txt,positive
19545,19545.jpg,19545.txt,negative
4284,4284.jpg,4284.txt,positive
7645,7645.jpg,7645.txt,negative
5422,5422.jpg,5422.txt,positive
9877,9877.jpg,9877.txt,negative
18229,18229.jpg,18229.txt,positive
12745,12745.jpg,12745.txt,negative
13621,13621.jpg,13621.txt,negative
20334,20334.jpg,20334.txt,positive
8448,8448.jpg,8448.txt,positive
22469,22469.jpg,22469.txt,positive
19582,19582.jpg,19582.txt,positive
22073,22073.jpg,22073.txt,positive
22200,22200.jpg,22200.txt,negative
19136,19136.jpg,19136.txt,positive
19334,19334.jpg,19334.txt,negative
21517,21517.jpg,21517.txt,negative
3365,3365.jpg,3365.txt,negative
6628,6628.jpg,6628.txt,negative
8579,8579.jpg,8579.txt,negative
17347,17347.jpg,17347.txt,positive
10132,10132.jpg,10132.txt,negative
3006,3006.jpg,3006.txt,negative
4571,4571.jpg,4571.txt,positive
11490,11490.jpg,11490.txt,negative
14850,14850.jpg,14850.txt,positive
8775,8775.jpg,8775.txt,negative
18280,18280.jpg,18280.txt,positive
10061,10061.jpg,10061.txt,negative
21829,21829.jpg,21829.txt,negative
22191,22191.jpg,22191.txt,negative
9649,9649.jpg,9649.txt,negative
3457,3457.jpg,3457.txt,negative
21814,21814.jpg,21814.txt,negative
13696,13696.jpg,13696.txt,positive
3411,3411.jpg,3411.txt,negative
21105,21105.jpg,21105.txt,negative
16579,16579.jpg,16579.txt,negative
14511,14511.jpg,14511.txt,negative
19463,19463.jpg,19463.txt,negative
17137,17137.jpg,17137.txt,positive
4177,4177.jpg,4177.txt,negative
22467,22467.jpg,22467.txt,negative
14833,14833.jpg,14833.txt,positive
18284,18284.jpg,18284.txt,negative
20179,20179.jpg,20179.txt,positive
22452,22452.jpg,22452.txt,positive
19032,19032.jpg,19032.txt,positive
19326,19326.jpg,19326.txt,negative
9638,9638.jpg,9638.txt,negative
3180,3180.jpg,3180.txt,negative
14323,14323.jpg,14323.txt,positive
9561,9561.jpg,9561.txt,negative
8852,8852.jpg,8852.txt,negative
5614,5614.jpg,5614.txt,positive
22411,22411.jpg,22411.txt,negative
7709,7709.jpg,7709.txt,positive
11917,11917.jpg,11917.txt,positive
17034,17034.jpg,17034.txt,positive
8856,8856.jpg,8856.txt,positive
3154,3154.jpg,3154.txt,negative
10050,10050.jpg,10050.txt,negative
20165,20165.jpg,20165.txt,positive
10102,10102.jpg,10102.txt,negative
17591,17591.jpg,17591.txt,positive
7795,7795.jpg,7795.txt,positive
6559,6559.jpg,6559.txt,positive
7497,7497.jpg,7497.txt,negative
8014,8014.jpg,8014.txt,positive
11371,11371.jpg,11371.txt,positive
19002,19002.jpg,19002.txt,positive
12788,12788.jpg,12788.txt,negative
3907,3907.jpg,3907.txt,positive
17013,17013.jpg,17013.txt,positive
5870,5870.jpg,5870.txt,negative
19815,19815.jpg,19815.txt,positive
9373,9373.jpg,9373.txt,negative
7048,7048.jpg,7048.txt,negative
3107,3107.jpg,3107.txt,negative
18019,18019.jpg,18019.txt,positive
6994,6994.jpg,6994.txt,negative
21673,21673.jpg,21673.txt,positive
8251,8251.jpg,8251.txt,positive
20663,20663.jpg,20663.txt,negative
17088,17088.jpg,17088.txt,positive
10730,10730.jpg,10730.txt,negative
3003,3003.jpg,3003.txt,negative
21901,21901.jpg,21901.txt,negative
8109,8109.jpg,8109.txt,positive
9030,9030.jpg,9030.txt,negative
9932,9932.jpg,9932.txt,negative
22429,22429.jpg,22429.txt,negative
6905,6905.jpg,6905.txt,positive
11567,11567.jpg,11567.txt,positive
19256,19256.jpg,19256.txt,negative
15726,15726.jpg,15726.txt,positive
20849,20849.jpg,20849.txt,positive
10038,10038.jpg,10038.txt,negative
9674,9674.jpg,9674.txt,negative
20548,20548.jpg,20548.txt,positive
3842,3842.jpg,3842.txt,positive
8692,8692.jpg,8692.txt,negative
13715,13715.jpg,13715.txt,negative
5030,5030.jpg,5030.txt,positive
17363,17363.jpg,17363.txt,positive
7548,7548.jpg,7548.txt,negative
3338,3338.jpg,3338.txt,positive
21763,21763.jpg,21763.txt,positive
7663,7663.jpg,7663.txt,positive
22688,22688.jpg,22688.txt,positive
14759,14759.jpg,14759.txt,negative
11719,11719.jpg,11719.txt,positive
8144,8144.jpg,8144.txt,positive
18684,18684.jpg,18684.txt,negative
18476,18476.jpg,18476.txt,positive
21987,21987.jpg,21987.txt,negative
7518,7518.jpg,7518.txt,negative
18511,18511.jpg,18511.txt,positive
10753,10753.jpg,10753.txt,positive
17187,17187.jpg,17187.txt,positive
15723,15723.jpg,15723.txt,positive
14561,14561.jpg,14561.txt,positive
21475,21475.jpg,21475.txt,negative
21365,21365.jpg,21365.txt,negative
6448,6448.jpg,6448.txt,positive
18606,18606.jpg,18606.txt,negative
14771,14771.jpg,14771.txt,positive
15322,15322.jpg,15322.txt,negative
13823,13823.jpg,13823.txt,positive
7162,7162.jpg,7162.txt,positive
6341,6341.jpg,6341.txt,positive
5957,5957.jpg,5957.txt,positive
8284,8284.jpg,8284.txt,positive
19281,19281.jpg,19281.txt,positive
14502,14502.jpg,14502.txt,negative
5553,5553.jpg,5553.txt,positive
9897,9897.jpg,9897.txt,negative
5390,5390.jpg,5390.txt,positive
9208,9208.jpg,9208.txt,negative
6576,6576.jpg,6576.txt,positive
16197,16197.jpg,16197.txt,positive
19378,19378.jpg,19378.txt,positive
9354,9354.jpg,9354.txt,positive
3366,3366.jpg,3366.txt,negative
9431,9431.jpg,9431.txt,negative
4112,4112.jpg,4112.txt,positive
5414,5414.jpg,5414.txt,negative
8860,8860.jpg,8860.txt,negative
22198,22198.jpg,22198.txt,negative
9502,9502.jpg,9502.txt,negative
20948,20948.jpg,20948.txt,positive
7884,7884.jpg,7884.txt,negative
7448,7448.jpg,7448.txt,negative
17405,17405.jpg,17405.txt,negative
4489,4489.jpg,4489.txt,positive
9934,9934.jpg,9934.txt,positive
4921,4921.jpg,4921.txt,negative
9340,9340.jpg,9340.txt,negative
3634,3634.jpg,3634.txt,negative
2984,2984.jpg,2984.txt,positive
17976,17976.jpg,17976.txt,negative
8369,8369.jpg,8369.txt,positive
9200,9200.jpg,9200.txt,negative
17012,17012.jpg,17012.txt,positive
11609,11609.jpg,11609.txt,positive
9998,9998.jpg,9998.txt,negative
10395,10395.jpg,10395.txt,positive
10876,10876.jpg,10876.txt,positive
17609,17609.jpg,17609.txt,positive
19603,19603.jpg,19603.txt,negative
9821,9821.jpg,9821.txt,negative
7338,7338.jpg,7338.txt,positive
12607,12607.jpg,12607.txt,negative
9857,9857.jpg,9857.txt,positive
21515,21515.jpg,21515.txt,positive
20894,20894.jpg,20894.txt,positive
3421,3421.jpg,3421.txt,positive
14102,14102.jpg,14102.txt,positive
18243,18243.jpg,18243.txt,positive
16898,16898.jpg,16898.txt,positive
6039,6039.jpg,6039.txt,positive
17060,17060.jpg,17060.txt,positive
19392,19392.jpg,19392.txt,negative
11116,11116.jpg,11116.txt,positive
15899,15899.jpg,15899.txt,positive
8507,8507.jpg,8507.txt,negative
17106,17106.jpg,17106.txt,positive
3566,3566.jpg,3566.txt,negative
7896,7896.jpg,7896.txt,positive
7852,7852.jpg,7852.txt,positive
7603,7603.jpg,7603.txt,positive
21638,21638.jpg,21638.txt,negative
7661,7661.jpg,7661.txt,positive
19776,19776.jpg,19776.txt,negative
18906,18906.jpg,18906.txt,positive
13340,13340.jpg,13340.txt,negative
20443,20443.jpg,20443.txt,positive
13887,13887.jpg,13887.txt,negative
13743,13743.jpg,13743.txt,positive
12385,12385.jpg,12385.txt,negative
2634,2634.jpg,2634.txt,negative
9384,9384.jpg,9384.txt,negative
15324,15324.jpg,15324.txt,negative
9505,9505.jpg,9505.txt,negative
12022,12022.jpg,12022.txt,negative
10758,10758.jpg,10758.txt,negative
9834,9834.jpg,9834.txt,negative
9745,9745.jpg,9745.txt,negative
3591,3591.jpg,3591.txt,negative
5920,5920.jpg,5920.txt,positive
18765,18765.jpg,18765.txt,negative
15230,15230.jpg,15230.txt,positive
19106,19106.jpg,19106.txt,negative
20865,20865.jpg,20865.txt,negative
6728,6728.jpg,6728.txt,positive
12565,12565.jpg,12565.txt,negative
22464,22464.jpg,22464.txt,negative
19492,19492.jpg,19492.txt,positive
11798,11798.jpg,11798.txt,positive
11699,11699.jpg,11699.txt,positive
16059,16059.jpg,16059.txt,positive
18602,18602.jpg,18602.txt,positive
20860,20860.jpg,20860.txt,positive
14826,14826.jpg,14826.txt,negative
10713,10713.jpg,10713.txt,negative
2682,2682.jpg,2682.txt,negative
21537,21537.jpg,21537.txt,positive
19955,19955.jpg,19955.txt,positive
21414,21414.jpg,21414.txt,positive
19404,19404.jpg,19404.txt,positive
9038,9038.jpg,9038.txt,negative
11185,11185.jpg,11185.txt,positive
8229,8229.jpg,8229.txt,positive
8784,8784.jpg,8784.txt,negative
18291,18291.jpg,18291.txt,negative
14047,14047.jpg,14047.txt,negative
21261,21261.jpg,21261.txt,positive
6140,6140.jpg,6140.txt,positive
22316,22316.jpg,22316.txt,negative
14463,14463.jpg,14463.txt,positive
15263,15263.jpg,15263.txt,negative
20254,20254.jpg,20254.txt,positive
13113,13113.jpg,13113.txt,positive
21292,21292.jpg,21292.txt,negative
22697,22697.jpg,22697.txt,positive
22106,22106.jpg,22106.txt,negative
15697,15697.jpg,15697.txt,positive
17147,17147.jpg,17147.txt,positive
11039,11039.jpg,11039.txt,positive
8260,8260.jpg,8260.txt,positive
12365,12365.jpg,12365.txt,negative
3061,3061.jpg,3061.txt,negative
21585,21585.jpg,21585.txt,negative
15813,15813.jpg,15813.txt,positive
11726,11726.jpg,11726.txt,positive
21749,21749.jpg,21749.txt,negative
21551,21551.jpg,21551.txt,positive
19402,19402.jpg,19402.txt,negative
2942,2942.jpg,2942.txt,negative
11820,11820.jpg,11820.txt,positive
14723,14723.jpg,14723.txt,positive
21809,21809.jpg,21809.txt,positive
15956,15956.jpg,15956.txt,negative
9360,9360.jpg,9360.txt,positive
12666,12666.jpg,12666.txt,negative
19864,19864.jpg,19864.txt,positive
9614,9614.jpg,9614.txt,negative
10777,10777.jpg,10777.txt,negative
14351,14351.jpg,14351.txt,positive
13061,13061.jpg,13061.txt,negative
13224,13224.jpg,13224.txt,positive
9040,9040.jpg,9040.txt,positive
17047,17047.jpg,17047.txt,negative
5060,5060.jpg,5060.txt,positive
6369,6369.jpg,6369.txt,negative
7745,7745.jpg,7745.txt,negative
21236,21236.jpg,21236.txt,negative
8739,8739.jpg,8739.txt,negative
20370,20370.jpg,20370.txt,positive
11091,11091.jpg,11091.txt,positive
20916,20916.jpg,20916.txt,negative
20642,20642.jpg,20642.txt,positive
22085,22085.jpg,22085.txt,negative
7357,7357.jpg,7357.txt,positive
15175,15175.jpg,15175.txt,positive
12586,12586.jpg,12586.txt,negative
12663,12663.jpg,12663.txt,positive
14709,14709.jpg,14709.txt,positive
10067,10067.jpg,10067.txt,negative
21578,21578.jpg,21578.txt,positive
16199,16199.jpg,16199.txt,positive
8021,8021.jpg,8021.txt,positive
3337,3337.jpg,3337.txt,positive
17161,17161.jpg,17161.txt,negative
18279,18279.jpg,18279.txt,negative
3355,3355.jpg,3355.txt,negative
6549,6549.jpg,6549.txt,positive
3620,3620.jpg,3620.txt,negative
11177,11177.jpg,11177.txt,negative
13785,13785.jpg,13785.txt,positive
14186,14186.jpg,14186.txt,positive
11969,11969.jpg,11969.txt,positive
11172,11172.jpg,11172.txt,negative
14187,14187.jpg,14187.txt,negative
14695,14695.jpg,14695.txt,negative
8880,8880.jpg,8880.txt,negative
20866,20866.jpg,20866.txt,positive
15298,15298.jpg,15298.txt,negative
22161,22161.jpg,22161.txt,negative
5696,5696.jpg,5696.txt,positive
8209,8209.jpg,8209.txt,positive
7648,7648.jpg,7648.txt,positive
11085,11085.jpg,11085.txt,negative
7559,7559.jpg,7559.txt,positive
12033,12033.jpg,12033.txt,positive
12706,12706.jpg,12706.txt,negative
9399,9399.jpg,9399.txt,negative
7223,7223.jpg,7223.txt,positive
8446,8446.jpg,8446.txt,positive
9198,9198.jpg,9198.txt,negative
21992,21992.jpg,21992.txt,negative
2557,2557.jpg,2557.txt,negative
21990,21990.jpg,21990.txt,positive
21879,21879.jpg,21879.txt,negative
5889,5889.jpg,5889.txt,positive
6612,6612.jpg,6612.txt,positive
19452,19452.jpg,19452.txt,positive
3158,3158.jpg,3158.txt,positive
17578,17578.jpg,17578.txt,positive
9694,9694.jpg,9694.txt,positive
8532,8532.jpg,8532.txt,negative
6722,6722.jpg,6722.txt,positive
9016,9016.jpg,9016.txt,negative
8709,8709.jpg,8709.txt,negative
12309,12309.jpg,12309.txt,positive
20431,20431.jpg,20431.txt,negative
17453,17453.jpg,17453.txt,negative
10145,10145.jpg,10145.txt,negative
6730,6730.jpg,6730.txt,negative
21430,21430.jpg,21430.txt,positive
8195,8195.jpg,8195.txt,positive
20351,20351.jpg,20351.txt,positive
13872,13872.jpg,13872.txt,negative
6875,6875.jpg,6875.txt,positive
6383,6383.jpg,6383.txt,positive
21212,21212.jpg,21212.txt,negative
11835,11835.jpg,11835.txt,positive
3306,3306.jpg,3306.txt,negative
7229,7229.jpg,7229.txt,negative
15071,15071.jpg,15071.txt,positive
12690,12690.jpg,12690.txt,negative
13677,13677.jpg,13677.txt,positive
20503,20503.jpg,20503.txt,positive
19450,19450.jpg,19450.txt,negative
14835,14835.jpg,14835.txt,positive
19785,19785.jpg,19785.txt,negative
3625,3625.jpg,3625.txt,positive
13048,13048.jpg,13048.txt,negative
10540,10540.jpg,10540.txt,negative
10801,10801.jpg,10801.txt,positive
16744,16744.jpg,16744.txt,negative
3519,3519.jpg,3519.txt,positive
9549,9549.jpg,9549.txt,negative
9324,9324.jpg,9324.txt,negative
17345,17345.jpg,17345.txt,positive
14653,14653.jpg,14653.txt,positive
18868,18868.jpg,18868.txt,positive
9923,9923.jpg,9923.txt,negative
15694,15694.jpg,15694.txt,positive
3248,3248.jpg,3248.txt,negative
18694,18694.jpg,18694.txt,positive
5536,5536.jpg,5536.txt,negative
3537,3537.jpg,3537.txt,negative
12156,12156.jpg,12156.txt,positive
17520,17520.jpg,17520.txt,negative
9740,9740.jpg,9740.txt,negative
11734,11734.jpg,11734.txt,positive
3632,3632.jpg,3632.txt,negative
10346,10346.jpg,10346.txt,negative
22123,22123.jpg,22123.txt,negative
8540,8540.jpg,8540.txt,negative
12930,12930.jpg,12930.txt,negative
18669,18669.jpg,18669.txt,positive
2964,2964.jpg,2964.txt,negative
6697,6697.jpg,6697.txt,negative
12645,12645.jpg,12645.txt,positive
3701,3701.jpg,3701.txt,negative
16720,16720.jpg,16720.txt,negative
7680,7680.jpg,7680.txt,positive
16739,16739.jpg,16739.txt,positive
9203,9203.jpg,9203.txt,negative
13452,13452.jpg,13452.txt,positive
9894,9894.jpg,9894.txt,positive
21821,21821.jpg,21821.txt,positive
12478,12478.jpg,12478.txt,positive
20718,20718.jpg,20718.txt,positive
8220,8220.jpg,8220.txt,negative
7428,7428.jpg,7428.txt,positive
17113,17113.jpg,17113.txt,positive
11193,11193.jpg,11193.txt,positive
11537,11537.jpg,11537.txt,positive
15834,15834.jpg,15834.txt,positive
6650,6650.jpg,6650.txt,positive
12370,12370.jpg,12370.txt,negative
22074,22074.jpg,22074.txt,positive
3539,3539.jpg,3539.txt,negative
13441,13441.jpg,13441.txt,positive
16273,16273.jpg,16273.txt,positive
21945,21945.jpg,21945.txt,negative
22077,22077.jpg,22077.txt,negative
19174,19174.jpg,19174.txt,positive
10929,10929.jpg,10929.txt,positive
3713,3713.jpg,3713.txt,negative
17725,17725.jpg,17725.txt,positive
18984,18984.jpg,18984.txt,positive
6248,6248.jpg,6248.txt,positive
3054,3054.jpg,3054.txt,negative
9101,9101.jpg,9101.txt,negative
20022,20022.jpg,20022.txt,positive
15226,15226.jpg,15226.txt,negative
13175,13175.jpg,13175.txt,positive
3018,3018.jpg,3018.txt,negative
18471,18471.jpg,18471.txt,positive
19777,19777.jpg,19777.txt,negative
14237,14237.jpg,14237.txt,negative
9938,9938.jpg,9938.txt,negative
9868,9868.jpg,9868.txt,negative
9254,9254.jpg,9254.txt,positive
21611,21611.jpg,21611.txt,positive
18453,18453.jpg,18453.txt,positive
17348,17348.jpg,17348.txt,positive
11006,11006.jpg,11006.txt,positive
8421,8421.jpg,8421.txt,positive
22707,22707.jpg,22707.txt,negative
7986,7986.jpg,7986.txt,negative
8417,8417.jpg,8417.txt,positive
9355,9355.jpg,9355.txt,positive
19165,19165.jpg,19165.txt,negative
10865,10865.jpg,10865.txt,negative
14236,14236.jpg,14236.txt,negative
19381,19381.jpg,19381.txt,negative
13467,13467.jpg,13467.txt,positive
11220,11220.jpg,11220.txt,negative
20094,20094.jpg,20094.txt,positive
21559,21559.jpg,21559.txt,negative
15539,15539.jpg,15539.txt,positive
16719,16719.jpg,16719.txt,positive
3901,3901.jpg,3901.txt,negative
8833,8833.jpg,8833.txt,negative
8517,8517.jpg,8517.txt,positive
8631,8631.jpg,8631.txt,negative
20907,20907.jpg,20907.txt,positive
20756,20756.jpg,20756.txt,negative
21819,21819.jpg,21819.txt,positive
18413,18413.jpg,18413.txt,negative
5214,5214.jpg,5214.txt,positive
5015,5015.jpg,5015.txt,positive
4964,4964.jpg,4964.txt,positive
14795,14795.jpg,14795.txt,negative
9318,9318.jpg,9318.txt,negative
9128,9128.jpg,9128.txt,negative
8565,8565.jpg,8565.txt,negative
5469,5469.jpg,5469.txt,positive
2815,2815.jpg,2815.txt,negative
19250,19250.jpg,19250.txt,negative
2957,2957.jpg,2957.txt,positive
16326,16326.jpg,16326.txt,positive
14735,14735.jpg,14735.txt,positive
3736,3736.jpg,3736.txt,negative
3391,3391.jpg,3391.txt,negative
16156,16156.jpg,16156.txt,positive
9752,9752.jpg,9752.txt,negative
6376,6376.jpg,6376.txt,positive
7701,7701.jpg,7701.txt,positive
12729,12729.jpg,12729.txt,negative
11451,11451.jpg,11451.txt,negative
8937,8937.jpg,8937.txt,negative
13609,13609.jpg,13609.txt,positive
14410,14410.jpg,14410.txt,positive
2508,2508.jpg,2508.txt,negative
14082,14082.jpg,14082.txt,negative
3321,3321.jpg,3321.txt,negative
10511,10511.jpg,10511.txt,negative
13421,13421.jpg,13421.txt,negative
21682,21682.jpg,21682.txt,negative
17755,17755.jpg,17755.txt,positive
15844,15844.jpg,15844.txt,positive
9460,9460.jpg,9460.txt,positive
7551,7551.jpg,7551.txt,negative
20286,20286.jpg,20286.txt,positive
16931,16931.jpg,16931.txt,positive
7175,7175.jpg,7175.txt,positive
14517,14517.jpg,14517.txt,negative
18978,18978.jpg,18978.txt,positive
3460,3460.jpg,3460.txt,negative
8059,8059.jpg,8059.txt,positive
20381,20381.jpg,20381.txt,positive
13333,13333.jpg,13333.txt,negative
9824,9824.jpg,9824.txt,negative
21896,21896.jpg,21896.txt,negative
13997,13997.jpg,13997.txt,positive
10141,10141.jpg,10141.txt,negative
15786,15786.jpg,15786.txt,positive
13416,13416.jpg,13416.txt,positive
10433,10433.jpg,10433.txt,negative
19051,19051.jpg,19051.txt,negative
2711,2711.jpg,2711.txt,positive
5659,5659.jpg,5659.txt,positive
10534,10534.jpg,10534.txt,negative
20751,20751.jpg,20751.txt,positive
8986,8986.jpg,8986.txt,negative
17045,17045.jpg,17045.txt,negative
13631,13631.jpg,13631.txt,negative
19832,19832.jpg,19832.txt,positive
13503,13503.jpg,13503.txt,positive
10054,10054.jpg,10054.txt,negative
22398,22398.jpg,22398.txt,negative
14683,14683.jpg,14683.txt,negative
7643,7643.jpg,7643.txt,positive
10740,10740.jpg,10740.txt,positive
18550,18550.jpg,18550.txt,positive
18659,18659.jpg,18659.txt,negative
7970,7970.jpg,7970.txt,positive
6153,6153.jpg,6153.txt,positive
3609,3609.jpg,3609.txt,positive
9527,9527.jpg,9527.txt,negative
15113,15113.jpg,15113.txt,positive
14641,14641.jpg,14641.txt,positive
2602,2602.jpg,2602.txt,positive
19114,19114.jpg,19114.txt,positive
21151,21151.jpg,21151.txt,positive
12088,12088.jpg,12088.txt,positive
9878,9878.jpg,9878.txt,negative
20842,20842.jpg,20842.txt,positive
13135,13135.jpg,13135.txt,positive
3228,3228.jpg,3228.txt,positive
12057,12057.jpg,12057.txt,positive
10439,10439.jpg,10439.txt,negative
7289,7289.jpg,7289.txt,negative
4269,4269.jpg,4269.txt,positive
7184,7184.jpg,7184.txt,positive
6446,6446.jpg,6446.txt,negative
7867,7867.jpg,7867.txt,positive
13193,13193.jpg,13193.txt,negative
14701,14701.jpg,14701.txt,positive
10958,10958.jpg,10958.txt,positive
8793,8793.jpg,8793.txt,negative
18805,18805.jpg,18805.txt,positive
3485,3485.jpg,3485.txt,negative
17065,17065.jpg,17065.txt,positive
10845,10845.jpg,10845.txt,positive
17474,17474.jpg,17474.txt,positive
10902,10902.jpg,10902.txt,positive
21625,21625.jpg,21625.txt,positive
13166,13166.jpg,13166.txt,negative
17473,17473.jpg,17473.txt,positive
6664,6664.jpg,6664.txt,positive
8932,8932.jpg,8932.txt,negative
19322,19322.jpg,19322.txt,negative
22611,22611.jpg,22611.txt,negative
13351,13351.jpg,13351.txt,positive
8160,8160.jpg,8160.txt,positive
19983,19983.jpg,19983.txt,positive
10377,10377.jpg,10377.txt,negative
22232,22232.jpg,22232.txt,negative
3309,3309.jpg,3309.txt,positive
6757,6757.jpg,6757.txt,positive
14232,14232.jpg,14232.txt,positive
22683,22683.jpg,22683.txt,positive
12271,12271.jpg,12271.txt,positive
10481,10481.jpg,10481.txt,negative
13290,13290.jpg,13290.txt,positive
8093,8093.jpg,8093.txt,positive
13418,13418.jpg,13418.txt,positive
21068,21068.jpg,21068.txt,positive
12503,12503.jpg,12503.txt,negative
16315,16315.jpg,16315.txt,positive
12042,12042.jpg,12042.txt,negative
22639,22639.jpg,22639.txt,positive
9618,9618.jpg,9618.txt,negative
21770,21770.jpg,21770.txt,positive
7854,7854.jpg,7854.txt,negative
21915,21915.jpg,21915.txt,negative
20926,20926.jpg,20926.txt,negative
13644,13644.jpg,13644.txt,positive
6360,6360.jpg,6360.txt,negative
8781,8781.jpg,8781.txt,negative
8628,8628.jpg,8628.txt,negative
18843,18843.jpg,18843.txt,positive
8441,8441.jpg,8441.txt,positive
12487,12487.jpg,12487.txt,negative
20582,20582.jpg,20582.txt,negative
12646,12646.jpg,12646.txt,positive
8990,8990.jpg,8990.txt,negative
6188,6188.jpg,6188.txt,positive
14614,14614.jpg,14614.txt,positive
9556,9556.jpg,9556.txt,negative
14132,14132.jpg,14132.txt,negative
15250,15250.jpg,15250.txt,positive
6980,6980.jpg,6980.txt,positive
13220,13220.jpg,13220.txt,negative
11923,11923.jpg,11923.txt,positive
3296,3296.jpg,3296.txt,negative
8028,8028.jpg,8028.txt,negative
7961,7961.jpg,7961.txt,positive
13692,13692.jpg,13692.txt,negative
22076,22076.jpg,22076.txt,negative
20442,20442.jpg,20442.txt,positive
3101,3101.jpg,3101.txt,negative
13902,13902.jpg,13902.txt,positive
9317,9317.jpg,9317.txt,positive
12879,12879.jpg,12879.txt,negative
6963,6963.jpg,6963.txt,negative
7654,7654.jpg,7654.txt,positive
5126,5126.jpg,5126.txt,negative
22613,22613.jpg,22613.txt,negative
9023,9023.jpg,9023.txt,negative
14838,14838.jpg,14838.txt,negative
12831,12831.jpg,12831.txt,positive
17120,17120.jpg,17120.txt,positive
12218,12218.jpg,12218.txt,negative
15280,15280.jpg,15280.txt,negative
6151,6151.jpg,6151.txt,positive
8047,8047.jpg,8047.txt,positive
12617,12617.jpg,12617.txt,negative
3025,3025.jpg,3025.txt,negative
6808,6808.jpg,6808.txt,positive
12357,12357.jpg,12357.txt,negative
14380,14380.jpg,14380.txt,positive
10838,10838.jpg,10838.txt,positive
22159,22159.jpg,22159.txt,negative
19943,19943.jpg,19943.txt,positive
2640,2640.jpg,2640.txt,negative
16566,16566.jpg,16566.txt,positive
11083,11083.jpg,11083.txt,negative
13190,13190.jpg,13190.txt,negative
9847,9847.jpg,9847.txt,positive
21803,21803.jpg,21803.txt,negative
19891,19891.jpg,19891.txt,positive
17889,17889.jpg,17889.txt,negative
9812,9812.jpg,9812.txt,negative
21802,21802.jpg,21802.txt,negative
18592,18592.jpg,18592.txt,negative
10362,10362.jpg,10362.txt,negative
5955,5955.jpg,5955.txt,positive
9035,9035.jpg,9035.txt,positive
20867,20867.jpg,20867.txt,negative
6863,6863.jpg,6863.txt,negative
4577,4577.jpg,4577.txt,positive
9848,9848.jpg,9848.txt,negative
17589,17589.jpg,17589.txt,positive
22053,22053.jpg,22053.txt,positive
20447,20447.jpg,20447.txt,negative
15042,15042.jpg,15042.txt,negative
8831,8831.jpg,8831.txt,negative
4779,4779.jpg,4779.txt,negative
18639,18639.jpg,18639.txt,positive
18395,18395.jpg,18395.txt,positive
21437,21437.jpg,21437.txt,negative
7225,7225.jpg,7225.txt,positive
14325,14325.jpg,14325.txt,negative
3506,3506.jpg,3506.txt,negative
13345,13345.jpg,13345.txt,positive
15337,15337.jpg,15337.txt,positive
10069,10069.jpg,10069.txt,negative
5368,5368.jpg,5368.txt,negative
22653,22653.jpg,22653.txt,positive
6527,6527.jpg,6527.txt,positive
8960,8960.jpg,8960.txt,negative
17833,17833.jpg,17833.txt,positive
9142,9142.jpg,9142.txt,negative
5185,5185.jpg,5185.txt,positive
8890,8890.jpg,8890.txt,negative
3793,3793.jpg,3793.txt,positive
10001,10001.jpg,10001.txt,negative
17175,17175.jpg,17175.txt,positive
7767,7767.jpg,7767.txt,positive
11148,11148.jpg,11148.txt,negative
9818,9818.jpg,9818.txt,negative
14634,14634.jpg,14634.txt,positive
9835,9835.jpg,9835.txt,negative
7787,7787.jpg,7787.txt,positive
10972,10972.jpg,10972.txt,negative
3001,3001.jpg,3001.txt,positive
